_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row,topic,payload,qos,retain
2158c46a6068a3dffa517e46a0564fb8,1-53613f53346a0a5e0b3f235d70eb09dc,2018-9-30,Tatuapé,-23.5402,-46.5765,68857,67,37,55,29,7,23,12,25,NORMAL,6030.0,,,,
2158c46a6068a3dffa517e46a059435f,1-f177f2159c3d5bd9222ce237081d4bf3,2018-11-8,Tatuapé,-23.5402,-46.5765,68031,49,25,44,39,24,7,34,21,NORMAL,6068.0,,,,
2158c46a6068a3dffa517e46a09393d3,1-49ed888a295bdd7a749a0b1d75316611,2019-3-11,Butantã,-23.5844,-46.7252,64721,86,45,51,2,33,22,22,41,REABASTECER,9791.0,,,,
2158c46a6068a3dffa517e46a0a07ed6,1-cbcbe85f2db5e7fc47f60a25bedfcb67,2019-10-3,Butantã,-23.5844,-46.7252,66830,35,57,1,24,7,5,25,43,NORMAL,9993.0,,,,
2158c46a6068a3dffa517e46a0a39400,1-337bb59c1a79bb3ecf323f7ebcb670fb,2019-10-11,República,-23.5436,-46.6434,108731,27,50,61,15,32,23,26,39,NORMAL,7121.0,,,,
2158c46a6068a3dffa517e46a0c31a37,1-bbc0413908cd2a0888ce677245332157,2019-2-26,Fradique Coutinho,-23.5661,-46.6841,36089,66,65,57,31,3,36,15,5,REABASTECER,10496.0,,,,
2158c46a6068a3dffa517e46a0c4f63f,1-43a0e9bc40e4ae2e3c3d9dd1d80e59d6,2019-1-1,Luz,-23.5365,-46.6332,127054,56,18,55,42,3,33,40,15,NORMAL,11161.0,,,,
2158c46a6068a3dffa517e46a0d72de6,1-79d5eb0c2e601e07ae8c396e82f8129a,2019-10-20,Higienópolis-Mackenzie,-23.5488,-46.6519,93548,74,22,22,6,18,38,3,28,NORMAL,7850.0,,,,
2158c46a6068a3dffa517e46a0dcffdf,1-b4ec8e5720c713805e0fd9408430be13,2018-3-2,Luz,-23.5365,-46.6332,124975,86,17,32,38,34,18,11,7,NORMAL,10862.0,,,,
2158c46a6068a3dffa517e46a0eeced2,1-f1624db4a4ac3db76cb2bdf95832acf4,2018-11-19,Luz,-23.5365,-46.6332,126993,40,37,34,6,43,3,29,26,NORMAL,11119.0,,,,
2163f51ded8805673ee28bc84211dcf2,1-47b4e7bf6ec8f3604e67e73a60a3807f,2018-1-2,São Judas,-23.6255,-46.6411,17030,79,63,61,39,37,37,41,39,NORMAL,12962.0,,,,
2163f51ded8805673ee28bc8422b3a4c,1-70d681ea71eafb4c5be4b181a86da2f2,2018-4-28,São Joaquim,-23.5618,-46.6389,35056,79,65,41,43,4,34,5,13,REABASTECER,12358.0,,,,
2163f51ded8805673ee28bc8423b0466,1-f2bd3915bac1fb70594007137eb5f2df,2018-12-3,São Joaquim,-23.5618,-46.6389,32915,67,32,34,17,28,39,17,31,NORMAL,12573.0,,,,
2163f51ded8805673ee28bc842521510,1-3a67252874b2c0be967645b34c0a433b,2019-11-7,São Joaquim,-23.5618,-46.6389,34508,32,65,65,24,6,17,34,37,NORMAL,12907.0,,,,
2163f51ded8805673ee28bc842663bf0,1-5822bc531789354f710aee18aff83068,2018-8-4,São Judas,-23.6255,-46.6411,14745,11,11,48,20,11,1,43,28,REABASTECER,13174.0,,,,
2163f51ded8805673ee28bc842686e06,1-3b92098fb5f8329c3453acb95c1aba27,2018-10-21,Paraíso,-23.57677,-46.63933,70469,63,23,29,43,16,43,6,32,REABASTECER,291.0,,,,
2163f51ded8805673ee28bc842729c1f,1-6323b4ed894a136731ad4e500b911c64,2019-1-26,São Judas,-23.6255,-46.6411,13970,86,9,35,18,8,22,38,5,REABASTECER,13346.0,,,,
2163f51ded8805673ee28bc84279060f,1-82ef111bb96c9d96dac69742006b753d,2019-11-26,Vila Mariana,-23.5895,-46.6346,23779,70,16,14,15,38,21,43,39,NORMAL,14366.0,,,,
2163f51ded8805673ee28bc8428c010b,1-a98644780b26fdb07ea78da75085ae59,2018-1-25,Vila Mariana,-23.5895,-46.6346,21330,26,51,33,19,41,16,38,25,NORMAL,13705.0,,,,
2163f51ded8805673ee28bc8428f1e9e,1-4ccb7219acaa57a53eda78747f93c58d,2018-5-5,Brigadeiro,-23.5683,-46.6482,47788,86,58,17,29,38,39,17,33,NORMAL,845.0,,,,
2163f51ded8805673ee28bc842921bc8,1-53bb28bf93403da99aad2eb04121ff72,2018-4-22,Vila Mariana,-23.5895,-46.6346,22283,51,28,9,6,11,36,7,24,NORMAL,13792.0,,,,
2163f51ded8805673ee28bc842a24c74,1-ef1136a49382458dfaec9dbaee474deb,2018-11-21,Vila Mariana,-23.5895,-46.6346,21531,86,16,35,23,21,20,19,33,NORMAL,14001.0,,,,
2163f51ded8805673ee28bc842a9db65,1-367bc270b9b2e1ba0d8d1bb5c69ef0b0,2019-4-20,Brigadeiro,-23.5683,-46.6482,46907,9,25,49,20,40,14,36,30,REABASTECER,1190.0,,,,
2163f51ded8805673ee28bc842b950ce,1-02991bddb0700a1a63a47d54c38f23cc,2019-11-14,Brigadeiro,-23.5683,-46.6482,48707,15,56,57,14,43,22,16,14,NORMAL,1394.0,,,,
2163f51ded8805673ee28bc842bab7c5,1-407a4d6b6a51cf97039ee5d732cb2a2b,2018-5-4,Campo Belo,-23.6188,-46.6823,24641,77,33,65,7,40,35,11,35,NORMAL,15244.0,,,,
2163f51ded8805673ee28bc842d38fc7,1-ebdcaa021625115a05126a91206fc94f,2019-4-27,Campo Belo,-23.6188,-46.6823,24863,18,46,36,15,28,5,11,9,REABASTECER,15597.0,,,,
2163f51ded8805673ee28bc842e0a7d2,1-faa78e0d8e07ede66eb99e6d8452a797,2019-10-16,Campo Belo,-23.6188,-46.6823,26934,49,24,49,5,4,31,26,41,REABASTECER,15766.0,,,,
2163f51ded8805673ee28bc842e52d47,1-a55a013b6b72c769caaccce863026a08,2019-12-24,Campo Belo,-23.6188,-46.6823,24170,5,65,27,42,33,43,8,30,NORMAL,15834.0,,,,
2163f51ded8805673ee28bc842efed72,1-6c208eb55838f5a02b77aa47aa13bb7f,2018-5-19,Eucaliptos,-23.61,-46.6686,23089,46,3,51,29,41,8,10,40,REABASTECER,15979.0,,,,
2163f51ded8805673ee28bc842f09645,1-5f43c37c04c79b8cbc20aeb8c0b3ce42,2018-1-7,Consolação,-23.5581,-46.6606,113869,28,19,18,28,20,30,18,18,NORMAL,2167.0,,,,
2163f51ded8805673ee28bc842f3b4e2,1-94e6b9fa997682e036af56b85575bbfd,2018-2-15,Consolação,-23.5581,-46.6606,112449,86,42,17,11,39,37,25,6,REABASTECER,2205.0,,,,
2164756001449850be8ada70a31e9801,1-98fc8a675d975addc5f883fc4c8bfa6d,2018-8-12,Vila Mariana,-23.5895,-46.6346,23818,43,13,47,36,29,13,29,43,NORMAL,13902.0,,,,
2164756001449850be8ada70a3b5e6cf,1-333c7b2eb432f2efeded2c681c13da86,2018-7-12,Sé,-23.55,-46.6333,191507,47,61,41,10,25,11,38,23,NORMAL,3792.0,,,,
2164756001449850be8ada70a3d01a07,1-95d93dffe09a44c2268a34a570544c2c,2019-4-2,Brooklin,-23.6263,-46.6878,29398,13,56,36,38,5,6,20,27,NORMAL,14852.0,,,,
2164756001449850be8ada70a3d0ecfe,1-e49059bdc48bf43a85f569f41627cd8a,2019-4-11,Brooklin,-23.6263,-46.6878,29710,16,6,37,43,15,18,18,30,REABASTECER,14861.0,,,,
2164756001449850be8ada70a3d7a3b4,1-05f63b241925d6cb7a1905c65531fd3d,2019-7-4,Brooklin,-23.6263,-46.6878,27072,65,11,19,16,43,27,27,27,NORMAL,14944.0,,,,
2164756001449850be8ada70a3e03241,1-ad7c331ae77dfa6fa7b2fc10ec1823ce,2019-11-8,Brooklin,-23.6263,-46.6878,26811,57,15,45,10,19,13,5,5,NORMAL,15068.0,,,,
21889b0ce2848b63c35b2e21cf05324e,1-ee49accc33c9a7d9a5c093ce9ae1ef96,2018-12-28,Brás,-23.5451,-46.6162,71073,44,13,20,28,19,36,7,15,NORMAL,4678.0,,,,
21889b0ce2848b63c35b2e21cf284bfb,1-264665f766b5ae892ae6a27209979712,2018-12-30,Higienópolis-Mackenzie,-23.5488,-46.6519,92723,77,36,6,26,43,20,2,23,REABASTECER,7560.0,,,,
21889b0ce2848b63c35b2e21cf295d53,1-604070946d8eb8eaf2db54d10a4b1503,2018-3-5,Barra Funda,-23.5542,-46.6707,148220,42,17,18,33,32,31,32,38,NORMAL,5105.0,,,,
21889b0ce2848b63c35b2e21cf323df3,1-0f7d993bf2b6dc4ebfd01c4ab10dadb0,2019-9-7,Consolação,-23.5581,-46.6606,112038,23,14,65,36,21,24,43,7,NORMAL,2767.0,,,,
21889b0ce2848b63c35b2e21cf343b05,1-9df105e85c4d21d3dcff965d022ee017,2019-10-2,Consolação,-23.5581,-46.6606,114797,40,50,21,15,5,35,23,34,REABASTECER,2792.0,,,,
21889b0ce2848b63c35b2e21cf477933,1-4aa2be24637444831317ebb00d583866,2019-3-24,Barra Funda,-23.5542,-46.6707,147486,86,43,25,36,4,9,4,7,NORMAL,5484.0,,,,
21889b0ce2848b63c35b2e21cf6e2625,1-dbc85d548f349bd8b0a61198d877e9ef,2019-9-6,Tamanduateí,-23.5929,-46.5897,49484,48,7,7,21,43,37,8,20,NORMAL,3486.0,,,,
21889b0ce2848b63c35b2e21cf7a967c,1-c7f3976c43f309b40d434d59d3f6f718,2019-8-24,Faria Lima,-23.5675,-46.6929,54867,10,19,20,29,20,35,43,40,NORMAL,8514.0,,,,
21889b0ce2848b63c35b2e21cfa0b592,1-371ee3dbdea8f528c6f8a931c08e73d0,2018-11-27,Pinheiros,-23.5664,-46.703,76933,75,11,9,9,41,12,12,43,NORMAL,8967.0,,,,
21889b0ce2848b63c35b2e21cfa4dd40,1-c42e960d4184c24a78781e0316dd808d,2019-1-20,Pinheiros,-23.5664,-46.703,76884,59,26,46,19,3,12,31,29,REABASTECER,9020.0,,,,
21889b0ce2848b63c35b2e21cfc95525,1-6be4628fb18d00fb015f193b7ac3b325,2019-6-29,República,-23.5436,-46.6434,109329,79,40,27,38,34,4,11,34,REABASTECER,7019.0,,,,
21889b0ce2848b63c35b2e21cfcfc7f0,1-3784a546384a07d51726f923ae3ef138,2018-11-6,Brás,-23.5451,-46.6162,71235,16,17,41,43,29,43,5,8,REABASTECER,4626.0,,,,
21889b0ce2848b63c35b2e21cfe7205d,1-cc4ff46a6cb09f7822402085e96b92cc,2019-2-26,Butantã,-23.5844,-46.7252,64101,56,58,19,9,8,25,43,18,NORMAL,9776.0,,,,
21983d3f37977bdf90cb3dc1a60b2236,1-a13dad888802de6e2dedc2a9b56a1080,2018-8-26,República,-23.5436,-46.6434,110259,16,55,24,22,43,11,25,22,NORMAL,6716.0,,,,
21983d3f37977bdf90cb3dc1a60c72ef,1-6a6a65f638ae8f50294d86bbd6a0b3ea,2019-12-7,Pinheiros,-23.5664,-46.703,79845,50,45,65,25,30,37,24,35,NORMAL,9337.0,,,,
21983d3f37977bdf90cb3dc1a617d845,1-041d19c4d4753bbec0715edbe3c3cb01,2018-2-10,Ana Rosa,-23.5813,-46.6383,66715,53,22,60,4,11,4,7,26,REABASTECER,11560.0,,,,
21983d3f37977bdf90cb3dc1a61d0643,1-bc3dc8d16642555d891d10b77a1c4067,2018-4-18,Ana Rosa,-23.5813,-46.6383,66592,86,48,61,26,11,43,41,8,NORMAL,11628.0,,,,
21983d3f37977bdf90cb3dc1a6551cb4,1-993700ecceed09941dd0da71bf0deec6,2019-2-12,Higienópolis-Mackenzie,-23.5488,-46.6519,90779,86,52,54,3,31,19,10,30,REABASTECER,7602.0,,,,
21983d3f37977bdf90cb3dc1a66a6d76,1-9868ad7eef110679e17e11c3d3f97d79,2019-1-17,Fradique Coutinho,-23.5661,-46.6841,33231,31,41,7,35,35,21,43,31,NORMAL,10457.0,,,,
21983d3f37977bdf90cb3dc1a67d31fa,1-029c591d26c7a2c35596380d7f9076e1,2018-5-30,Faria Lima,-23.5675,-46.6929,51698,32,62,65,18,19,28,2,5,REABASTECER,8070.0,,,,
21983d3f37977bdf90cb3dc1a6ac4940,1-19bb7f11709d6a60556966ee87e96172,2018-12-30,São Judas,-23.6255,-46.6411,16753,79,30,15,22,26,29,20,23,NORMAL,13320.0,,,,
21983d3f37977bdf90cb3dc1a6ce4b61,1-ea6ff0bb0d0ea2526927fc931dddc216,2018-5-15,Ana Rosa,-23.5813,-46.6383,65009,73,8,65,27,23,43,22,36,NORMAL,11655.0,,,,
21983d3f37977bdf90cb3dc1a6e530dc,1-995ccbe249f2891602afac93a20a7b58,2019-10-21,Pinheiros,-23.5664,-46.703,79397,45,65,56,22,9,27,32,43,NORMAL,9291.0,,,,
21983d3f37977bdf90cb3dc1a6e7b286,1-cdd20ee50fd2410837a769d204d835d0,2018-11-12,Vila Mariana,-23.5895,-46.6346,23056,77,8,30,6,13,9,16,21,REABASTECER,13992.0,,,,
21983d3f37977bdf90cb3dc1a6ed923d,1-99349adba69ea21838a6a26289b35b67,2019-1-26,Vila Mariana,-23.5895,-46.6346,22523,68,62,51,23,24,22,17,43,NORMAL,14066.0,,,,
21983d3f37977bdf90cb3dc1a6f2fb7f,1-6718d1013fc5063b5767adce1b8bdc3f,2019-3-30,Vila Mariana,-23.5895,-46.6346,21225,61,15,0,6,18,21,21,8,NORMAL,14130.0,,,,
21983d3f37977bdf90cb3dc1a6f8e6b9,1-1060e1c89ec35014d6a1d6b1133b7f97,2019-6-10,Vila Mariana,-23.5895,-46.6346,23062,60,44,31,18,43,3,33,41,NORMAL,14200.0,,,,
219f6ea46cd690a6013e5368210e50bd,1-0bb354163f172c9795e3682d71709bae,2018-7-28,Tatuapé,-23.5402,-46.5765,68967,54,7,28,10,6,31,23,20,NORMAL,5968.0,,,,
219f6ea46cd690a6013e536821110441,1-2a6886cfb484ebdbbe5697b6a23a8060,2018-10-6,Butantã,-23.5844,-46.7252,66875,33,60,65,6,22,30,14,22,REABASTECER,9636.0,,,,
219f6ea46cd690a6013e5368211b33c9,1-a524509adb3d47b461a9e9d17c84641d,2018-12-29,Tatuapé,-23.5402,-46.5765,68232,66,42,19,6,35,14,38,43,NORMAL,6119.0,,,,
219f6ea46cd690a6013e536821212ea7,1-ca963196cc36e92da50d62cd789683f2,2019-3-5,Tatuapé,-23.5402,-46.5765,68611,86,29,43,19,27,12,8,41,NORMAL,6185.0,,,,
219f6ea46cd690a6013e536821253828,1-fa433fbb0900e50e421caf75ea1ffb72,2019-5-30,Butantã,-23.5844,-46.7252,64684,26,2,2,32,26,24,35,23,REABASTECER,9870.0,,,,
219f6ea46cd690a6013e53682146e8c5,1-71d5fd19c556c74f9dc0cc7179becfc5,2018-7-3,República,-23.5436,-46.6434,109982,29,40,15,43,6,9,22,43,NORMAL,6663.0,,,,
219f6ea46cd690a6013e53682160b6e1,1-4962a57acc34ee86d69e16217c16b4d7,2019-5-21,República,-23.5436,-46.6434,107768,35,3,30,28,7,16,32,21,REABASTECER,6981.0,,,,
219f6ea46cd690a6013e5368216ec34d,1-6ebeb66865ac0af053a79dc44384c714,2019-11-14,Fradique Coutinho,-23.5661,-46.6841,35507,35,65,35,43,28,18,26,22,NORMAL,10754.0,,,,
219f6ea46cd690a6013e5368217c3872,1-b99d1fef486e012dbacac74488595d0b,2018-4-17,Higienópolis-Mackenzie,-23.5488,-46.6519,92741,66,61,3,35,6,29,35,38,NORMAL,7307.0,,,,
219f6ea46cd690a6013e5368218a25bb,1-db1b55db3b5066f5843395f36a517e5e,2018-8-30,Luz,-23.5365,-46.6332,126181,53,65,59,30,23,28,7,10,NORMAL,11040.0,,,,
219f6ea46cd690a6013e536821a5f1f5,1-5b838dabb4dea2634482de746e96b1f2,2018-3-18,Luz,-23.5365,-46.6332,124410,12,41,56,30,10,43,31,34,NORMAL,10878.0,,,,
219f6ea46cd690a6013e536821c042f7,1-849859482bf13a6b78b6a34d3d41a2e8,2018-7-9,Ana Rosa,-23.5813,-46.6383,64436,72,24,13,39,23,10,20,35,NORMAL,11709.0,,,,
219f6ea46cd690a6013e536821ccc265,1-6ca71e1d6d974a44a56d334117c05b9e,2019-1-8,Faria Lima,-23.5675,-46.6929,54249,6,32,60,34,43,14,18,37,REABASTECER,8288.0,,,,
219f6ea46cd690a6013e536821da9b81,1-c33ac2dd578d6af7fbd385737a19bc68,2019-6-30,Faria Lima,-23.5675,-46.6929,53057,12,8,46,31,41,9,31,7,REABASTECER,8460.0,,,,
219f6ea46cd690a6013e536821dd4651,1-0b12755843534ece9bbd717882f0d827,2019-8-2,Faria Lima,-23.5675,-46.6929,51265,41,11,35,19,25,34,5,41,NORMAL,8492.0,,,,
219f6ea46cd690a6013e536821ddbbf0,1-ae3baa30a468781d0b08e94849321f60,2019-7-13,Ana Rosa,-23.5813,-46.6383,66103,37,9,45,18,1,35,24,30,NORMAL,12073.0,,,,
219f6ea46cd690a6013e536821e69484,1-ee86d0228aa5143df34e8be24a13c3b6,2019-11-12,Faria Lima,-23.5675,-46.6929,53239,45,62,31,43,17,41,38,23,NORMAL,8592.0,,,,
21a6bd6b4f176460a4d1203fe2371852,1-8143410bfcee37bcc3ec2d2a962f7910,2019-2-19,Sé,-23.55,-46.6333,195071,61,36,29,14,6,5,17,35,NORMAL,4009.0,,,,
21a6bd6b4f176460a4d1203fe247a408,1-45919485fc211a1d1bc47bb04d86ae72,2018-2-7,São Joaquim,-23.5618,-46.6389,33727,76,36,59,17,23,14,29,41,NORMAL,12277.0,,,,
21a6bd6b4f176460a4d1203fe24b622b,1-f3f17c25214117c235bdbfdde9c1785d,2018-3-21,São Joaquim,-23.5618,-46.6389,35531,9,24,18,23,26,41,18,35,REABASTECER,12321.0,,,,
21a6bd6b4f176460a4d1203fe25d54ed,1-d05aad3cf6bf76af55128775d17010ec,2018-8-11,Brás,-23.5451,-46.6162,72590,1,33,17,43,40,19,14,26,REABASTECER,4541.0,,,,
21a6bd6b4f176460a4d1203fe26f98b7,1-6ff376773caaed4e57beb0164002987e,2018-9-25,Tatuapé,-23.5402,-46.5765,68493,27,8,31,9,30,38,26,43,REABASTECER,6025.0,,,,
21a6bd6b4f176460a4d1203fe274bdcd,1-d0dc914f70809b2bf674d2cc919613f1,2019-11-15,São Joaquim,-23.5618,-46.6389,33183,35,21,14,40,20,27,39,43,NORMAL,12915.0,,,,
21a6bd6b4f176460a4d1203fe274d67f,1-1400edda33684699064d2e12814e8366,2018-12-21,Tatuapé,-23.5402,-46.5765,67656,54,30,4,37,28,34,27,28,REABASTECER,6111.0,,,,
21a6bd6b4f176460a4d1203fe286960d,1-73db3130feb58efb08d62c089210ffba,2019-9-1,Tatuapé,-23.5402,-46.5765,69124,23,23,65,43,38,24,30,32,NORMAL,6361.0,,,,
21a6bd6b4f176460a4d1203fe29b1ed9,1-04e54a7ebd7b1e811caac6eaefedb712,2019-2-13,Barra Funda,-23.5542,-46.6707,147361,58,23,51,21,37,8,4,6,REABASTECER,5443.0,,,,
21a6bd6b4f176460a4d1203fe2a2dfdb,1-01c635567d7d6a9c7b95be8e30e02a20,2019-9-17,São Judas,-23.6255,-46.6411,15572,51,40,46,43,21,41,20,23,NORMAL,13577.0,,,,
21a6bd6b4f176460a4d1203fe2a655bf,1-0a62c85b45800d6cdabfa56976b778e2,2018-12-12,República,-23.5436,-46.6434,109306,25,31,65,33,6,5,33,6,REABASTECER,6822.0,,,,
21a6bd6b4f176460a4d1203fe2cbe41c,1-f52b785707bc6fc779d247d832636006,2019-4-14,Vila Mariana,-23.5895,-46.6346,24925,6,57,49,4,9,24,3,43,REABASTECER,14144.0,,,,
21a6bd6b4f176460a4d1203fe2fe6a9b,1-e29d2944be1b71e69046783a9e321c0c,2019-3-23,Brooklin,-23.6263,-46.6878,27824,14,38,26,35,41,33,11,21,NORMAL,14843.0,,,,
21ba403ffcdd0b5810d2ea9b67094de7,1-7ccf349f1dfc093efb9e7a9a9d592664,2019-7-23,República,-23.5436,-46.6434,110433,14,15,55,11,15,13,37,26,NORMAL,7043.0,,,,
21ba403ffcdd0b5810d2ea9b67305dd6,1-47cf3b5119c844b8aca08f93b3af3fdd,2019-12-27,Brooklin,-23.6263,-46.6878,26637,12,41,25,40,26,38,15,34,REABASTECER,15117.0,,,,
21ba403ffcdd0b5810d2ea9b6734600e,1-81ca7b378766b7ddf15f7b91e5083d9e,2018-2-29,Campo Belo,-23.6188,-46.6823,25009,27,12,20,35,37,43,13,37,NORMAL,15179.0,,,,
21ba403ffcdd0b5810d2ea9b673f6383,1-dc05250816eb9f9d4a542997ee4b100a,2019-8-8,Higienópolis-Mackenzie,-23.5488,-46.6519,90765,73,61,12,23,43,28,26,12,NORMAL,7778.0,,,,
21ba403ffcdd0b5810d2ea9b67451a69,1-26ef0af93c54ce687d0fc869d8684fbb,2019-2-29,República,-23.5436,-46.6434,108108,68,30,22,5,31,11,33,41,REABASTECER,6899.0,,,,
21ba403ffcdd0b5810d2ea9b674fd4dd,1-adf5f0ed4c424146b7129f6873e5d253,2019-3-28,Campo Belo,-23.6188,-46.6823,25344,59,37,26,17,9,10,38,32,NORMAL,15568.0,,,,
21ba403ffcdd0b5810d2ea9b6763e6c8,1-0f2e2cd4d36bd25569f5c06718293495,2019-1-7,Faria Lima,-23.5675,-46.6929,51885,18,42,65,37,5,14,23,43,REABASTECER,8287.0,,,,
21ba403ffcdd0b5810d2ea9b677ab2da,1-cde352e26a73201d4b1bc2209545a55a,2019-12-9,Faria Lima,-23.5675,-46.6929,51469,61,16,33,34,33,43,8,2,REABASTECER,8619.0,,,,
21ba403ffcdd0b5810d2ea9b679ce910,1-2d4e3635b0396535d9e1ad1735871764,2019-3-24,Pinheiros,-23.5664,-46.703,77042,63,50,59,9,24,15,33,38,NORMAL,9084.0,,,,
21ba403ffcdd0b5810d2ea9b67a0e38d,1-5f70bd12012e35af2651d236066fb079,2019-5-20,Pinheiros,-23.5664,-46.703,78956,17,65,49,8,30,12,27,24,NORMAL,9140.0,,,,
21ba403ffcdd0b5810d2ea9b67a0e8a9,1-9508678b64bb3e1801955c826692e0a2,2019-5-21,Pinheiros,-23.5664,-46.703,76710,6,58,40,3,25,12,24,18,NORMAL,9141.0,,,,
21ba403ffcdd0b5810d2ea9b67c496a0,1-c053ac46cd00325835deffb24ad02b5d,2018-11-4,Butantã,-23.5844,-46.7252,66570,11,6,65,39,2,21,43,7,REABASTECER,9664.0,,,,
21ba403ffcdd0b5810d2ea9b67f1c999,1-9a132b38fd8f67c629645a6c3fe33f98,2018-3-22,Brigadeiro,-23.5683,-46.6482,46117,75,39,4,30,14,29,18,35,NORMAL,802.0,,,,
21ba403ffcdd0b5810d2ea9b67f84875,1-341a1839140b8a4b0cded9fce48f1555,2018-6-16,Brigadeiro,-23.5683,-46.6482,47085,10,65,48,33,31,15,28,33,NORMAL,886.0,,,,
21ba403ffcdd0b5810d2ea9b67ff97eb,1-3e754b7e268243982eab7f87490d4972,2018-6-20,Butantã,-23.5844,-46.7252,64922,86,9,42,4,19,7,43,43,NORMAL,9530.0,,,,
21cf0e6d2d49242faa62be354802d0a4,1-acf8bf7684d44085f407174d0f5172f0,2018-5-19,Ana Rosa,-23.5813,-46.6383,67184,34,49,34,15,4,25,43,20,REABASTECER,11659.0,,,,
21cf0e6d2d49242faa62be35481551f4,1-fc9ffd14c11352d66d3aa2231fd416d7,2018-2-12,Campo Belo,-23.6188,-46.6823,26356,22,42,65,3,19,17,43,11,NORMAL,15162.0,,,,
21cf0e6d2d49242faa62be3548160fcc,1-8c2f27bf4c593f85f4e1fa7ba285a6c4,2018-2-24,Campo Belo,-23.6188,-46.6823,26325,74,42,56,7,15,20,34,11,NORMAL,15174.0,,,,
21cf0e6d2d49242faa62be35482ed1f1,1-35dc877e842833fbb1538eaebf649275,2018-12-8,Campo Belo,-23.6188,-46.6823,23854,72,40,12,2,30,40,37,33,REABASTECER,15458.0,,,,
21cf0e6d2d49242faa62be35486b0420,1-9850a6c3d1a474f85e7350ee3fc52f87,2019-10-8,Fradique Coutinho,-23.5661,-46.6841,35471,61,65,33,30,33,15,37,31,NORMAL,10718.0,,,,
21cf0e6d2d49242faa62be354877a60d,1-3c4e3def4c834cffc60444bb3e985040,2019-5-8,Eucaliptos,-23.61,-46.6686,21652,2,20,65,40,22,23,8,38,NORMAL,16328.0,,,,
21cf0e6d2d49242faa62be354889f862,1-61b1be2a49c0e5b158c9ef7a0bf062c1,2018-11-13,São Judas,-23.6255,-46.6411,14619,86,65,11,7,10,29,43,4,NORMAL,13273.0,,,,
21cf0e6d2d49242faa62be35488bc975,1-482cb3bcb285d3612d2f37fa369f17e7,2018-11-7,Luz,-23.5365,-46.6332,124130,79,42,60,3,43,33,36,35,NORMAL,11107.0,,,,
21cf0e6d2d49242faa62be3548a57001,1-42abd353590228cb83377030b33b0fbc,2019-9-7,Luz,-23.5365,-46.6332,126689,23,36,23,28,25,19,14,24,NORMAL,11407.0,,,,
21cf0e6d2d49242faa62be3548b38621,1-ae03659d6c55956845f99a4012a05f6d,2018-4-6,Vila Mariana,-23.5895,-46.6346,23941,34,7,65,17,19,29,26,2,REABASTECER,13776.0,,,,
21cf0e6d2d49242faa62be3548bb272c,1-69dcf1ebb0b922261a5608db6fdf7cfb,2018-4-7,Paraíso,-23.57677,-46.63933,71909,6,2,47,7,27,28,40,4,REABASTECER,97.0,,,,
21cf0e6d2d49242faa62be3548d58155,1-759542a5dce907fa85ca0af5881b7580,2019-5-7,Ana Rosa,-23.5813,-46.6383,66336,70,39,50,12,10,43,41,43,NORMAL,12007.0,,,,
21dc0c42d46347752559681cad0a447b,1-06ddc62f57a821ede2f3d688dfe71c5c,2019-6-30,Tamanduateí,-23.5929,-46.5897,53055,79,38,4,15,9,43,14,36,REABASTECER,3420.0,,,,
21dc0c42d46347752559681cad0a6917,1-520ecac3d655a7bde88fa55cd1e03375,2018-9-7,Higienópolis-Mackenzie,-23.5488,-46.6519,92234,55,42,15,40,38,43,43,28,NORMAL,7447.0,,,,
21dc0c42d46347752559681cad0d0f72,1-df2d5f4f5e53a2947c8fa5a322c31c09,2019-8-13,Tamanduateí,-23.5929,-46.5897,51931,8,31,27,40,17,20,9,29,REABASTECER,3463.0,,,,
21dc0c42d46347752559681cad411c43,1-ed67ab9c8fd0e1f00d6b5db44f348054,2019-2-12,Pinheiros,-23.5664,-46.703,76454,16,27,18,18,39,23,27,25,NORMAL,9042.0,,,,
21dc0c42d46347752559681cad4536f1,1-1559fc687db7d8d0c5157a3162cba349,2019-2-26,Faria Lima,-23.5675,-46.6929,53240,59,17,30,39,22,19,39,22,NORMAL,8336.0,,,,
21dc0c42d46347752559681cad468ba2,1-6f5ea97ad39d848801b8d87a0cfbdcc5,2019-3-18,Faria Lima,-23.5675,-46.6929,54512,15,11,26,43,17,24,43,33,NORMAL,8358.0,,,,
21dc0c42d46347752559681cad55e5c4,1-18f32da9edd2925942505998fb1792a2,2018-7-29,Brás,-23.5451,-46.6162,72821,36,48,31,34,8,10,10,34,NORMAL,4529.0,,,,
21dc0c42d46347752559681cad6f2649,1-55409bb772f570d8f00f351f8c8ef524,2019-8-21,Brás,-23.5451,-46.6162,71078,57,28,48,14,7,31,43,22,NORMAL,4911.0,,,,
21dc0c42d46347752559681cad88a384,1-659e1c1a3a24b637056de392d914d985,2018-1-10,Butantã,-23.5844,-46.7252,64046,75,7,65,19,4,26,5,8,REABASTECER,9370.0,,,,
21dc0c42d46347752559681cad8cbf86,1-a59566fe544b4a92942c2b4eb985819d,2018-3-23,Butantã,-23.5844,-46.7252,65221,58,26,20,18,29,15,11,9,NORMAL,9443.0,,,,
